title,description,author,published_date,prep_time,cooking_time,total_time,difficulty,servings,ingredients,instructions,tags,url,image_url
Thai Eggplant curry (Sri Lankan Ela Batu curry),"Thai Eggplant curry (Sri Lankan Ela Batu curry),This is another Sri Lankan Curry with Thai eggplants. In Sri Lanka we call it as ela batu or thalana batu",written byAmila Gamage Wickramarachchi,"October 21, 2013",,,,,,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Vegetables and Pulses",https://foodcnr.com/thai-eggplant-curry-sri-lankan-ela-batu-curry/,https://foodcnr.com/wp-content/uploads/2013/09/Sri-Lankan-Ela-Batu-Curry.jpg
Ambarella Achcharu /Ambarella Pickle,Ambarella Achcharu (Ambarella Pickle) is a kind of street food we enjoy in Sri Lanka. It is easy to prepare at home.Here is the ambaralla recipe,written byAmila Gamage Wickramarachchi,"August 6, 2012",,,,,,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Appetizers and Snacks",https://foodcnr.com/ambarella-achcharu-ambarella-pickle/,https://foodcnr.com/wp-content/uploads/2013/09/Ambarella-Achcharu.jpg
Sri Lankan Pumpkin Curry /Wattakka Curry,"Sri Lankan Pumpkin Curry,wattakka curry with coconut.Mild spicy and thick gravy.Truly Sri Lankan Recipes.Another Pumpkin Curry recipe from Sri Lanka",written byAmila Gamage Wickramarachchi,"March 28, 2014",,,,,,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, sri lanka",https://foodcnr.com/sri-lankan-pumpkin-curry-wattakka-curry/,https://foodcnr.com/wp-content/uploads/2013/09/Sri-Lankan-Pumpkin-Curry-Recipe.jpg
Devilled Sausages in Sri Lankan Style,"Devilled Sausages in Sri Lankan Style,Sri Lankan Chinese dishes,Sri Lankan Recipes",written byAmila Gamage Wickramarachchi,"January 30, 2015",,,,,,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Appetizers and Snacks",https://foodcnr.com/devilled-sausages-in-sri-lankan-style/,https://foodcnr.com/wp-content/uploads/2013/09/Sri-Lankan-Devilled-Sausages-recipe.jpg
Polos Achcharu (Sri Lankan Pickle with Baby Jack Fruit),"Polos Achcharu (Sri Lankan Pickle with Baby Jack Fruit),Here is the recipe of Sri Lankan style Polos Achcharu or baby jackfruit pickle",written byAmila Gamage Wickramarachchi,"May 22, 2015",,,,,,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Pickle Recipes",https://foodcnr.com/polos-achcharu-sri-lankan-pickle-with-baby-jack-fruit/,https://foodcnr.com/wp-content/uploads/2013/09/Sri-Lankan-Achcharu-Recipe.jpg
Mild Spicy Sri Lankan Cabbage Curry with Potatoes,,written byAmila Gamage Wickramarachchi,"July 26, 2013",,,,,,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Vegetables and Pulses",https://foodcnr.com/mild-spicy-sri-lankan-cabbage-curry-with-potatoes/,https://foodcnr.com/wp-content/uploads/2013/09/Mild-Spicy-Sri-Lankan-Cabbage-Curry.jpg
Sri Lankan Fried Brinjal Curry,,written byAmila Gamage Wickramarachchi,"July 31, 2011",,,,,,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Vegetables and Pulses",https://foodcnr.com/sri-lankan-fried-brinjal-curry/,https://foodcnr.com/wp-content/uploads/2013/08/Sri-Lankan-Brinjal-Curry.jpg
Sri Lankan Dhal Dry Curry/Parippu Curry,"Sri Lankan Dhal Dry Curry,Parippu Curry,how to make Sri Lankan parippu curry,dhal curry Sri Lanka recipe as a dry curry,sri lankan food recipes",written byAmila Gamage Wickramarachchi,"June 27, 2017",,,,,,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Vegetables and Pulses",https://foodcnr.com/sri-lankan-dhal-dry-curryparippu-curry/,https://foodcnr.com/wp-content/uploads/2013/08/Parippu-Curry.jpg
Sri Lankan Green Beans Fry / Bonchi thel dala,"Sri Lankan Green Beans Fry / Bonchi thel dala,quick & easy green beans recipe from Sri Lankan Cuisine,Green beans Sri Lankan recipes",written byAmila Gamage Wickramarachchi,"October 5, 2011",,,,,,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Vegetables and Pulses",https://foodcnr.com/sri-lankan-green-beans-fry-bonchi-thel-dala/,https://foodcnr.com/wp-content/uploads/2013/08/Bonchi-thel-dala.jpg
Sri Lankan Roasted Curry Powder,,written byAmila Gamage Wickramarachchi,"August 22, 2011",,,,,,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, sri lanka",https://foodcnr.com/sri-lankan-roasted-curry-powder/,https://foodcnr.com/wp-content/uploads/2013/08/Sri-Lankan-Roasted-Curry-Powder-Recipe.jpg
Sri Lankan Soya Meat Curry,"Sri Lankan Soya Meat Curry,Soya meat recipes from Sri Lanka,Soya chunk curry recipe,Sri Lankan recipes for vegetarians,Sri Lankan recipes blog",written byAmila Gamage Wickramarachchi,"September 9, 2011",,,,,,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Vegetables and Pulses",https://foodcnr.com/sri-lankan-soya-meat-curry/,https://foodcnr.com/wp-content/uploads/2013/07/Soya-Chunks-Curry-Recipe.jpg
Sri Lankan Chicken curry with raw spices,"Sri Lankan Chicken curry with raw spices,How to cook Sri Lankan chicken curry,Spicy chicken curry recipe,Sri Lankan chicken recipes",written byAmila Gamage Wickramarachchi,"May 23, 2011",,,,,,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Air Fryer recipes",https://foodcnr.com/sri-lankan-chicken-curry-with-raw-spices/,https://foodcnr.com/wp-content/uploads/2013/07/Sri-Lankan-Recipes.jpg
Cowpea Curry/Kawpi Curry,If you look for cowpea recipe then I am sure this cowpea curry recipe will inspire you! This Sri Lankan Style Cowpea Curry/Kawpi curry is easy to cook.,written byAmila Gamage Wickramarachchi,"August 23, 2011",,,,,,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Vegetables and Pulses",https://foodcnr.com/cowpea-currykawpi-curry/,https://foodcnr.com/wp-content/uploads/2013/07/Cowpea-curry-with-Coconut-Milk.jpg
Baby Kailan with grated coconut (Kola Mallum),,written byAmila Gamage Wickramarachchi,"November 12, 2017",,,,,,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, sri lanka",https://foodcnr.com/baby-kailan-with-grated-coconut-kola-mallum/,https://foodcnr.com/wp-content/uploads/2013/07/Gowa-Kola-Mallun.jpg
Steamed Carrot Salad,"Steamed Carrot Salad,Sri Lankan Salad recipes",written byAmila Gamage Wickramarachchi,"August 23, 2011",,,,,,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Salad Recipes",https://foodcnr.com/steamed-carrot-salad/,https://foodcnr.com/wp-content/uploads/2013/07/Simple-Carrot-Salad-Recipe-Sri-Lanka.jpg
Spicy Banana Peppers Stir Fry with Canned Tuna,Here is Sri Lankan Spicy Banana Peppers Stir Fry with Canned Tuna.A delicious recipe that is cooked with tinned fish and other ingredients.,written byAmila Gamage Wickramarachchi,"March 27, 2015",,,,,,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, sri lanka",https://foodcnr.com/spicy-banana-peppers-stir-fry-with-canned-tuna/,https://foodcnr.com/wp-content/uploads/2013/06/Sri-Lankan-Spicy-Tinned-Fish-Stir-Fry-Recipe.jpg
Sri Lankan Dried Fish Curry,"Sri Lankan Dried Fish Curry,Dried Fish is popular in Sri Lankan cooking. We cook it as a curry, stir fry or even mix with some other vegetables. This is a simple mild spicy curry with dry fish. Adding some lime juice gives some aroma and a good taste to the curry.",written byAmila Gamage Wickramarachchi,"April 16, 2011",,,,,3,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Fish Recipes",https://foodcnr.com/sri-lankan-dried-fish-curry/,https://foodcnr.com/wp-content/uploads/2013/03/Karawala-Hodi-Sri-Lanka.jpg
Tea with Fresh Milk,"Tea with Fresh Milk recipe from Sri Lanka,Sri Lankan recipes,Tea recipes",written byAmila Gamage Wickramarachchi,"July 29, 2019",,,,,,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Drinks and Beverages",https://foodcnr.com/tea-with-fresh-milk/,https://foodcnr.com/wp-content/uploads/2013/02/Milk-Tea-recipe-with-Fresh-Milk.jpg
Gotu Kola Sambola/Gotu Kola Salad,"Gotu Kola Sambola or gotukola salada is a healthy and delicious Sri Lankan salad which use gotukola leaves as raw.Easy Sri Lankan recipes,food recipes blog",written byAmila Gamage Wickramarachchi,"December 18, 2012",,,,,3,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Salad Recipes",https://foodcnr.com/gotu-kola-sambolagotu-kola-salad/,https://foodcnr.com/wp-content/uploads/2013/02/Gotu-Kola-Sambolaya.jpg
Pera Achcharu / Spiced Guava,,written byAmila Gamage Wickramarachchi,"August 20, 2013",,,,,,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Appetizers and Snacks",https://foodcnr.com/pera-achcharu-spiced-guava/,https://foodcnr.com/wp-content/uploads/2013/02/Spicy-Guava-Snack.jpg
Sri Lankan Red Rice Porridge/Rathu Kakulu Hal Kanda,"Sri Lankan Red Rice Porridge/Rathu Kakulu Hal Kanda,Once I was sick and my mother asked me to have ‘Lunu Kanda’ which is cooked using rice. That time, I lost my appetite but I liked this porridge (Lunu Kanda).",written byAmila Gamage Wickramarachchi,"June 4, 2014",,,,,,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, sri lanka",https://foodcnr.com/sri-lankan-red-rice-porridgerathu-kakulu-hal-kanda/,https://foodcnr.com/wp-content/uploads/2013/02/Sri-Lankan-Rathu-Kakulu-Hal-Kanda.jpg
Boiled Tapioca  with Chili Pepper Sambola / Manyokka samaga Kochchi Sambola,"Boiled Tapioca with Chili Pepper Sambola,How to boil tapioca,Sri Lankan manyokka recipe",written byAmila Gamage Wickramarachchi,"May 29, 2014",,,,,,,"5) Don’t eat Ginger if you eat Manioc. In Sri Lanka, we believe that Ginger and Manioc together can be poisonous. Even don’t add ginger for your Tea if you cook Manioc.","Blogging Tips, Food & Travel, Health & Fitness, Reviews, sri lanka",https://foodcnr.com/boiled-tapioca-with-chili-pepper-sambola-manyokka-samaga-kochchi-sambola/,https://foodcnr.com/wp-content/uploads/2013/02/Boiled-Tapioca-with-Sri-Lankan-Chili-Pepper-Sambol.jpg
Sri Lankan Knol Khol Curry (Mild Spicy),,written byAmila Gamage Wickramarachchi,"April 9, 2011",,,,,,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, sri lanka",https://foodcnr.com/sri-lankan-knol-khol-curry-mild-spicy/,https://foodcnr.com/wp-content/uploads/2013/01/Knol-Khol-Curry-Sri-Lanka-Food.jpg
Sri Lankan Curry Recipes,,written byAmila Gamage Wickramarachchi,"October 21, 2013",,,,,,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Vegetables and Pulses",https://foodcnr.com/sri-lankan-curry-recipes/,https://foodcnr.com/wp-content/uploads/2013/01/cashew-and-green-peas-curry-300x200.jpg
Sri Lankan Green Beans Curry / Bonchi Themparaduwa,"Sri Lankan Green Beans Curry / Bonchi Themparaduwa,Sri Lankan recipe for cooking green beans in a curry,Bonchi curry with photo",written byAmila Gamage Wickramarachchi,"April 6, 2015",,,,,,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Vegetables and Pulses",https://foodcnr.com/sri-lankan-green-beans-curry-bonchi-themparaduwa/,https://foodcnr.com/wp-content/uploads/2013/01/Sri-Lankan-Bonchi-Curry.jpg
Bada Iringu Kiribath / Sri Lankan Milk Rice with Fresh Corn,Kiribath is a ceremonial dish of Sri Lanka.As variations I add corn to make this Bada Iringu Kiribath / Sri Lankan Milk Rice with Fresh Corn,written byAmila Gamage Wickramarachchi,"May 30, 2019",,,,,3,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Rice Recipes",https://foodcnr.com/bada-iringu-kiribath-sri-lankan-milk-rice-with-fresh-corn/,https://foodcnr.com/wp-content/uploads/2013/01/Corn-Milk-Rice.jpg
Wattakka Kalu Pol Maluwa (Sri Lankan Pumpkin Curry),"Wattakka Kalu Pol Maluwa (Sri Lankan Pumpkin Curry),Sri Lankan recipes,Pumpkin recipes,curry recipes from Sri Lanka",written byAmila Gamage Wickramarachchi,"January 19, 2015",,,,,,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Vegetables and Pulses",https://foodcnr.com/wattakka-kalu-pol-maluwa-sri-lankan-pumpkin-curry/,https://foodcnr.com/wp-content/uploads/2012/12/Pumpkin-Curry-Recipe-Sri-Lanka.jpg
Sri Lankan Cucumber Salad,,written byAmila Gamage Wickramarachchi,"January 1, 2013",,,,,3,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Salad Recipes",https://foodcnr.com/sri-lankan-cucumber-salad/,https://foodcnr.com/wp-content/uploads/2012/12/Sri-Lankan-Cucumber-Salad-Recipe-Sri-Lanka-Food-recipes.jpg
Nelum Ala Curry (Sri Lankan Lotus Root Curry),,written byAmila Gamage Wickramarachchi,"May 18, 2019",,,,,,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, sri lanka",https://foodcnr.com/nelum-ala-curry-sri-lankan-lotus-root-curry/,https://foodcnr.com/wp-content/uploads/2012/12/Lotus-root-Recipe.jpg
Sri Lankan Bandakka  Salada (Ladies Fingers / Okra Salad Recipe),Are you looking for Bandakka recipes?Here is Sri Lankan Bandakka Salada recipe!Also called as Ladies Fingers / Okra Salad Recipe.,written byAmila Gamage Wickramarachchi,"May 18, 2019",,,,,3,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Salad Recipes",https://foodcnr.com/sri-lankan-bandakka-salada-ladies-fingers-okra-salad-recipe/,https://foodcnr.com/wp-content/uploads/2012/12/Ladies-Fingers-recipe-Sri-Lankan-Food-Blog.jpg
Sri Lankan Bonchi Mallung or Kerala Green Bean Thoran?,Sri Lankan Bonchi Mallung or Kerala Green Bean Thoran?,written byAmila Gamage Wickramarachchi,"October 14, 2018",,,,,3,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, sri lanka",https://foodcnr.com/sri-lankan-bonchi-mallung-or-kerala-green-bean-thoran/,https://foodcnr.com/wp-content/uploads/2012/12/bonchi-mallun.jpg
Quick & Easy Pasta Recipe,,written byAmila Gamage Wickramarachchi,"December 3, 2012",,,,,,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Noodles and Pasta Recipes",https://foodcnr.com/quick-easy-pasta-recipe/,https://foodcnr.com/wp-content/uploads/2012/11/Easy-Pasta-Recipe.jpg
Chili Paste (Chinese Chili Paste in Sri Lankan Style),"How to make Chinese chili Paste for fried rice?Chili Paste is popular among Sri Lankans, specially with Chinese Fried Rice,Sri Lankan chili paste recipe",written byAmila Gamage Wickramarachchi,"January 9, 2017",,,,,,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Air Fryer recipes",https://foodcnr.com/chili-paste-chinese-chili-paste-in-sri-lankan-style/,https://foodcnr.com/wp-content/uploads/2012/11/Chili-Paste-Recipe.jpg
Sri Lankan Canned Mackerel Curry (Tinned Fish Curry),"Sri Lankan Canned Mackerel Curry (Tinned Fish Curry),Saman curry or Sardine curry as we Sri Lankans call it commonly is a tinned fish curry. Mostly we use canned Mackerel for this curry. But same recipe can be used with any tinned fish.",written byAmila Gamage Wickramarachchi,"January 12, 2018",,,,,4,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Fish Recipes",https://foodcnr.com/sri-lankan-canned-mackerel-curry-tinned-fish-curry/,https://foodcnr.com/wp-content/uploads/2012/10/Tinned-Fish-Curry.jpg
Sri Lankan Devilled Chicken Recipe in Chef Duminda’s Style,"Sri Lankan Devilled Chicken Recipe,How to make chicken devil Sri Lanka Chinese dish.Easy recipe to cook chicken devil Sri Lanka,Chinese devil chicken recipe",written byAmila Gamage Wickramarachchi,"February 26, 2012",,,,,,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Chicken Recipes",https://foodcnr.com/sri-lankan-devilled-chicken-recipe-in-chef-dumindas-style/,https://foodcnr.com/wp-content/uploads/2015/04/Devilled-Chicken.jpg
Sri Lankan Ginger Tea Recipe with Ceylon Tea,Ceylon tea is world famous and here is how to make a good tea.This Sri Lankan Ginger Tea Recipe will help you to taste Ceylon tea.,written byAmila Gamage Wickramarachchi,"April 30, 2011",,,,,,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Drinks and Beverages",https://foodcnr.com/sri-lankan-ginger-tea-recipe/,https://foodcnr.com/wp-content/uploads/2012/10/Sri-Lankan-Ginger-Tea.jpg
Cowpea Salad – Sri Lankan Cowpea Stir-Fry,In Sri Lanka we call this as Kawpi.This Cowpea Salad is a tempered cowpea or black eyed peas which is bit spicy.This legume recipe is delicious and easy.,written byAmila Gamage Wickramarachchi,"December 11, 2014",,,,,,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Salad Recipes",https://foodcnr.com/cowpea-salad/,https://foodcnr.com/wp-content/uploads/2012/10/cowpea-salad.jpg
Sri Lankan Style Fish Curry,"Sri Lankan Style Fish Curry,This Sri Lankan fish curry is bit spicy.But with blends of all spices it is a signature dish from Sri Lanka",written byAmila Gamage Wickramarachchi,"April 21, 2016",,,,,3,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Fish Recipes",https://foodcnr.com/sri-lankan-style-fish-curry/,https://foodcnr.com/wp-content/uploads/2012/10/fish-curry.jpg
Deep Fried Chicken Drumsticks,If you look for fingerlicking Deep Fried Chicken Drumsticks recipe then here it is.Add variety of chicken recipes to your meal plan.,written byAmila Gamage Wickramarachchi,"July 7, 2014",,,,,,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Appetizers and Snacks",https://foodcnr.com/deep-fried-chicken-drumsticks/,https://foodcnr.com/wp-content/uploads/2012/09/deep-fried-chicken-drumsticks.jpg
Ginger & Corriander Tea (Inguru Koththamalli),,written byAmila Gamage Wickramarachchi,"July 21, 2016",,,,,,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Drinks and Beverages",https://foodcnr.com/ginger-corriander-tea-inguru-koththamalli/,https://foodcnr.com/wp-content/uploads/2012/08/Ginger-amp-Corriander-tea.jpg
Sri Lankan Kankun Stir Fry (Kangkong),,written byAmila Gamage Wickramarachchi,"January 22, 2014",,,,,,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Air Fryer recipes",https://foodcnr.com/sri-lankan-kankun-stir-fry-kangkong/,https://foodcnr.com/wp-content/uploads/2012/08/sri-lankan-kankun-recipe.jpg
Sri Lankan Beetroot Curry/Stew,,written byAmila Gamage Wickramarachchi,"July 29, 2019",,,,,4,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Vegetables and Pulses",https://foodcnr.com/sri-lankan-beetroot-currystew/,https://foodcnr.com/wp-content/uploads/2012/08/beetroot-curry.jpg
Sri Lankan Parippu Vade,,written byAmila Gamage Wickramarachchi,"November 24, 2014",,,,,,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Appetizers and Snacks",https://foodcnr.com/sri-lankan-parippu-vade/,https://foodcnr.com/wp-content/uploads/2012/07/pinterest-button.png
Fruit Salad with Honey-Lime Dressing,"This Fruit Salad with Honey-Lime Dressing is really quick and easy to prepare.If you look for easy deserts,then this is the salad recipe for you.",written byAmila Gamage Wickramarachchi,"March 12, 2014",,,,,,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Desserts and Frozen",https://foodcnr.com/fruit-salad-with-honey-lime-dressing/,https://foodcnr.com/wp-content/uploads/2012/03/fruit-salad.jpg
Sri Lankan Raw Jackfruit Curry (Kiri Kos Maluwa),Sri Lankan Raw Jackfruit Curry (Kiri Kos Maluwa),written byAmila Gamage Wickramarachchi,"October 13, 2017",,,,,,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Air Fryer recipes",https://foodcnr.com/sri-lankan-raw-jackfruit-curry-kiri-kos-maluwa/,https://foodcnr.com/wp-content/uploads/2012/03/jack-fruit.jpg
Sri Lankan Pancakes (Coconut Stuffed Pancakes),Sri Lankan Pancakes.This is a sweet from Sri Lanka which is more suitable for tea time. Pancakes are stuffed with a mixture of coconut & sugar.,written byAmila Gamage Wickramarachchi,"March 19, 2014",,,,,,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, sri lanka",https://foodcnr.com/sri-lankan-pancakes-coconut-stuffed-pancakes/,https://foodcnr.com/wp-content/uploads/2012/02/sri-lankan-pan-cake.jpg
Spicy Cucumber Curry,,written byAmila Gamage Wickramarachchi,"April 9, 2011",,,,,,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Vegetables and Pulses",https://foodcnr.com/spicy-cucumber-curry/,https://foodcnr.com/wp-content/uploads/2012/01/cucumber-curry.jpg
Recipe for Sri Lankan Raw Curry Powder,"Recipe for Sri Lankan Raw Curry Powder,Sri Lankan curry powder recipe,Curry powder Sri Lanka,Food Corner Sri Lankan recipes blog",written byAmila Gamage Wickramarachchi,"January 11, 2015",,,,,,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Vegetables and Pulses",https://foodcnr.com/recipe-for-sri-lankan-raw-curry-powder/,https://foodcnr.com/wp-content/uploads/2012/01/sri-lankan-curry-powder.jpg
Cucumber Curry,,written byAmila Gamage Wickramarachchi,"March 28, 2014",,,,,,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Vegetables and Pulses",https://foodcnr.com/cucumber-curry/,https://foodcnr.com/wp-content/uploads/2012/01/cucumber-curry1.jpg
Kokis (Rosette Cookies/Rice Cookies),"Kokis (Rosette Cookies/Rice Cookies),Buy Kokis achchu,Sri Lankan Kokis recipe,Sri Lankan traditional recipes,Awurudu recipes",written byAmila Gamage Wickramarachchi,"November 7, 2019",,,,,,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Appetizers and Snacks",https://foodcnr.com/kokis-rosette-cookiesrice-cookies/,https://foodcnr.com/wp-content/uploads/2011/12/Sri-Lankan-kokis.jpg
Potato curry,,written byAmila Gamage Wickramarachchi,"August 29, 2011",,,,,4,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Vegetables and Pulses",https://foodcnr.com/potato-curry/,https://foodcnr.com/wp-content/uploads/2011/12/potato-curry.jpg
Sri Lankan Pittu Recipe,Pittu is a Sri Lankan traditional food which we eat as breakfast or dinner. It is easy to prepare.,written byAmila Gamage Wickramarachchi,"April 21, 2016",,,,,,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Sri Lankan Breakfast/Dinner",https://foodcnr.com/sri-lankan-pittu/,https://foodcnr.com/wp-content/uploads/2011/12/pittu.jpg
Lawariya (Stuffed String Hoppers from Sri Lanka),,written byAmila Gamage Wickramarachchi,"July 26, 2013",,,,,,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Sweets",https://foodcnr.com/lawariya-stuffed-string-hoppers-from-sri-lanka/,https://foodcnr.com/wp-content/uploads/2011/12/lawariya.jpg
Sri Lankan  Cashew and Green Peas Curry,,written byAmila Gamage Wickramarachchi,"October 13, 2011",,,,,,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Vegetables and Pulses",https://foodcnr.com/sri-lankan-cashew-and-green-peas-curry/,https://foodcnr.com/wp-content/uploads/2011/12/cashew-and-green-peas-curry.jpg
Sri Lankan Grated Carrot Salad with Lettuce & Tomatoes,,written byAmila Gamage Wickramarachchi,"February 7, 2013",,,,,3,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Salad Recipes",https://foodcnr.com/sri-lankan-grated-carrot-salad-with-lettuce-tomatoes/,https://foodcnr.com/wp-content/uploads/2011/12/grated-carrot-salad.jpg
Split Mung Beans Curry/stew,,written byAmila Gamage Wickramarachchi,"November 21, 2012",,,,,,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Vegetables and Pulses",https://foodcnr.com/split-mung-beans-currystew/,https://foodcnr.com/wp-content/uploads/2011/11/split-bean-curry.jpg
Ash Plantain Fry : Easy Sri Lankan Banana Recipe,This Sri Lankan Ash Plantain Fry is a delicious recipe to add as a side for your rice and curry meal.It is also a side for lampraise or lump rise.,written byAmila Gamage Wickramarachchi,"September 14, 2011",,,,,,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Appetizers and Snacks",https://foodcnr.com/ash-plantain-fry/,https://foodcnr.com/wp-content/uploads/2011/11/ashplantainfry.jpg
Sri Lankan Pol Roti (Coconut Roti/Sri Lankan Flat Bread),"Sri Lankan Pol Roti, coconut roti is a delicasy from Sri Lanka and it is a flatbread, serve with katta sambal,lunu miris or chili paste",written byAmila Gamage Wickramarachchi,"July 22, 2013",,,,,,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Bread,Bun,Pizza and Baking recipes",https://foodcnr.com/sri-lankan-pol-roti-coconut-rotisri-lankan-flat-bread/,https://foodcnr.com/wp-content/uploads/2011/10/srilankan-roti.jpg
Wambatu Curry/stew (Brinjal Curry/stew),,written byAmila Gamage Wickramarachchi,"November 5, 2012",,,,,2,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Vegetables and Pulses",https://foodcnr.com/wambatu-currystew-brinjal-currystew/,https://foodcnr.com/wp-content/uploads/2011/10/brinjal-curry.jpg
Milk Rice (Kiribath),Kiribath (milk rice) - is a ceremonial food and included in all special occasion menus in Sri Lanka.Rice is cooked in thick coconut milk & served as pieces.,written byAmila Gamage Wickramarachchi,"September 17, 2011",,,,,4,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Rice Recipes",https://foodcnr.com/milk-rice-kiribath/,https://foodcnr.com/wp-content/uploads/2011/10/kiri-bath.jpg
Fried Coconut Sambola (Fried Pol sambola),,written byAmila Gamage Wickramarachchi,"January 29, 2018",,,,,,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Vegetables and Pulses",https://foodcnr.com/fried-coconut-sambola-fried-pol-sambola/,https://foodcnr.com/wp-content/uploads/2011/10/pol-sambola.jpg
Pol Mallun(Coconut Mallun / coconut chutney),,written byAmila Gamage Wickramarachchi,"July 14, 2014",,,,,4,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Vegetables and Pulses",https://foodcnr.com/pol-malluncoconut-mallun-coconut-chutney/,https://foodcnr.com/wp-content/uploads/2011/10/pol-mallun.jpg
Tofu as a Curry/Stew,,written byAmila Gamage Wickramarachchi,"October 5, 2011",,,,,,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Vegetables and Pulses",https://foodcnr.com/tofu-as-a-currystew/,https://foodcnr.com/wp-content/uploads/2011/10/tofucurryrecipe.jpg
Red Bean Salad,"Here is Sri Lankan Red Bean Salad which is mild spicy.In Sri Lanka we eat boiled red beans,cowpea,chickpea and other beans as breakfast.",written byAmila Gamage Wickramarachchi,"March 27, 2012",,,,,,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Appetizers and Snacks",https://foodcnr.com/red-bean-salad/,https://foodcnr.com/wp-content/uploads/2011/10/redbean.jpg
Cabbage stir fry with Grated Coconut (Cabbage Mallun or Cabbage Thoran?? ),,written byAmila Gamage Wickramarachchi,"October 1, 2012",,,,,,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Air Fryer recipes",https://foodcnr.com/cabbage-stir-fry-with-grated-coconut-cabbage-mallun-or-cabbage-thoran/,https://foodcnr.com/wp-content/uploads/2011/10/cabbage-mallun.jpg
Soya Meat Curry/stew,,written byAmila Gamage Wickramarachchi,"May 22, 2015",,,,,,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Vegetables and Pulses",https://foodcnr.com/soya-meat-currystew/,https://foodcnr.com/wp-content/uploads/2011/09/soychunks.jpg
