title,description,author,published_date,prep_time,cooking_time,total_time,difficulty,servings,ingredients,instructions,tags,url,image_url
Fruit Salad with Honey-Lime Dressing,"This Fruit Salad with Honey-Lime Dressing is really quick and easy to prepare.If you look for easy deserts,then this is the salad recipe for you.",written byAmila Gamage Wickramarachchi,"March 12, 2014",,,,,,"3 cups of mix fruits of your choice.(I used Banana, papaya & Mango)1 cup of orange juice1/3 cup honey¼ cup lime juice (or juice of 1 lime)","First prepare the orange juice & keep it in a bowl.; Cut all fruits into bite size pieces & add to the bowl with orange juice. This will prevent discoloring of fruits.; Mix all together; cover the bowl with a plastic wrap or a lid.; Keep refrigerated for about 2 hrs.(you can prevent this step depend on the situation); In a medium bowl, Whisk honey & lime juice together until smooth.; Spoon the salad into serving cups.; Drizzle it with honey lime dressing.; Fruit Salad with Honey-Lime DressingBelow are some other easy desert recipes with fruits.Try and let me know how it comes out.Mango with yogurt and honeyMango MousseOrange Pomegranate & Pear Salad with Honey Yogurt Dressing","Blogging Tips, Food & Travel, Health & Fitness, Reviews, Desserts and Frozen",https://foodcnr.com/fruit-salad-with-honey-lime-dressing/,https://foodcnr.com/wp-content/uploads/2012/03/fruit-salad.jpg
Sri Lankan Raw Jackfruit Curry (Kiri Kos Maluwa),Sri Lankan Raw Jackfruit Curry (Kiri Kos Maluwa),written byAmila Gamage Wickramarachchi,"October 13, 2017",,,,,,About 3 cups raw jackfruit2-3 green chilis sliced1 medium sized onion sliced1 tsp mustard seed2 sprigs curry leavesPiece of rampa (pandan leaf)1/2 tsp turmaric powder1 tsp raw curry powder½ tsp fenugreek seedsAbout 1 inch piece cinnamon stick1cup thick coconut milk1-2 cups thin coconut milk1 tsp of mustard seeds grinded into pastesalt to tasteFor seasoning1-2 tbspn cooking oil1 sprig curry leaves1 small onion sliced1-2 red dry chilies crushed to pieces,"Remove seeds from jackfruit. Clean & wash.Cut into thin strips.; Remove the skin of few seeds & cut them into small pieces.; Mix all main ingredients with jackfruit (other than thick coconut milk, mustard seeds paste & ingredients for seasoning); Add thin coconut milk & mix well.Adjust some water if required.; Cover with a lid & cook in medium heatfor about 15 minutes or until jackfruit is well cooked. (Do not open the lid at least until 10 minutes, so that jackfruit will cook evenly,but remember to add enough water to prevent drying it faster); Once it is cooked, add thick coconut milk & mix well.; Reduce the flame to low, adjust salt & add ground mustard paste. Mix well & allow simmer.; Meanwhile heat another pan & prepare the seasoning.(heat oil & add all ingredients under seasoning.Fry until fragrant); Mix the seasoning to the curry ,mix well & remove from flame.; Serve hot with rice & curry.Check thisPolos Curry recipewhich we use baby jack fruit in a curry. Another way to taste jackfruit.","Blogging Tips, Food & Travel, Health & Fitness, Reviews, Air Fryer recipes",https://foodcnr.com/sri-lankan-raw-jackfruit-curry-kiri-kos-maluwa/,https://foodcnr.com/wp-content/uploads/2012/03/jack-fruit.jpg
Sri Lankan Pancakes (Coconut Stuffed Pancakes),Sri Lankan Pancakes.This is a sweet from Sri Lanka which is more suitable for tea time. Pancakes are stuffed with a mixture of coconut & sugar.,written byAmila Gamage Wickramarachchi,"March 19, 2014",,,,,,(for about 7-8 pan cakes)For Pancakes 1/2 cup all-purpose flour 1 egg – beaten¼ tsp baking powder Pinch of turmeric (optional) salt to taste 1/2 cup coconut cream(milk)  For Filling: 1/2 cup grated coconut.About 3 tbspn of brown sugar (or to taste)1 green cardamom crushed. Salt & Pepper to taste(optional),Sri Lankan PancakesSri Lankan Pancakes; Sri Lankan foodSri Lankan Pancakes,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, sri lanka",https://foodcnr.com/sri-lankan-pancakes-coconut-stuffed-pancakes/,https://foodcnr.com/wp-content/uploads/2012/02/sri-lankan-pan-cake.jpg
Spicy Cucumber Curry,,written byAmila Gamage Wickramarachchi,"April 9, 2011",,,,,,1 medium size cucumber1 onion sliced1-2 dry red chili  crushed into pieces1 sprig curry leaves1inch piece pandan leaf/(rampa)1 tsp chili powder¼ tsp turmeric powder 1 tsp curry powder1 tsp mustard seed1 tsp fenugreek seedsPiece of cinnamonSalt to taste1/2 cup thick coconut milk2-3 tbspn cooking oil,"Peel cucumber, remove the seeds & cut into pieces.(about 1 inch).Keep aside.; Heat oil in a pan, add mustard seeds once oil is heated.; Once it is popping up, add onion,crushed chili and curry leaves & pandan leaf.; Sauté for few seconds until onions are tender & releasing good fragrance.; Then add cucumber & mix well.; Add all the other spices .Mix all together, cover with a lid, allow to cook in medium flame.; Once cucumber is cooked add thick coconut milk. Stir well.; Adjust salt to taste.; Simmer for few seconds & remove from the flame.; Linking with my eventHot & Spicy Treats -Curry/StewLinked withVeggie/Fruit a Month-CucumberstartedBy Priya","Blogging Tips, Food & Travel, Health & Fitness, Reviews, Vegetables and Pulses",https://foodcnr.com/spicy-cucumber-curry/,https://foodcnr.com/wp-content/uploads/2012/01/cucumber-curry.jpg
Recipe for Sri Lankan Raw Curry Powder,"Recipe for Sri Lankan Raw Curry Powder,Sri Lankan curry powder recipe,Curry powder Sri Lanka,Food Corner Sri Lankan recipes blog",written byAmila Gamage Wickramarachchi,"January 11, 2015",,,,,,(yield about 100g curry powder)50g Cumin seeds25g fennel seeds 25g Coriander seeds2 tbspn  fenugreek seeds1 tsp cardamom (about 6 nos of cardomom)1 tsp cloves1-2 sprigs curry leaves2 inch piece cinnamon,"CurryCurry PowderRaw Curry Powderspices; 20 comments2FacebookTwitterGoogle +Pinterest; Amila Gamage WickramarachchiAmila Gamage is the blogger behind Food Corner. She shares her cooking adventures in this blog. Apart from recipes, you will also find travel, health and kitchen inspirations in this blog. She started writing this blog in 2011 and still continuing.; previous postCucumber Currynext postWinners of the contest-Food of the Month-December; Related PostsSri Lankan Style Small Fish CurryJanuary 11, 2015Fried Sprats Peanuts and Kathurumurunga Leaves BadumaJune 27, 2019Stuffed Malu Miris (Capsicum/Banana Pepper)August 2, 2011Lemon RiceMay 27, 2011Bok Choy Stir Fry with Soy SauceFebruary 6, 2015Sri Lankan Style Fish CurryOctober 1, 2012Watercress stir fry in Sri Lankan Style (Kakkutu...March 5, 2015Milk Rice (Kiribath)October 18, 2011Kathurumurunga Flowers Curry (Bok Phool / Agasti flowers)May 18, 2019Deviled CauliflowerMarch 19, 2014; 20 commentsAarthiJanuary 8, 2012 - 3:54 pmAwesome powder…should try it soon..ReplyfaseelaJanuary 8, 2012 - 4:07 pmvery informative post…….thanx 4 sharingReplyLoLyJanuary 8, 2012 - 7:33 pmWOW, I love it, I am Happy to follow you and I am New in the blog 😀 I would be happy to have few more followers if you dont mind 😀ReplySobha ShyamJanuary 8, 2012 - 9:57 pmnice post, curry powder is sure flavourful Amy..ReplyArchanaJanuary 8, 2012 - 4:00 pmHey thnaks. By 1tsp cardamon i suppose you mean the cardamon has to be peeled & the seeds to measure 1 tsp. You use green ones right?ReplyAmina KhaleelJanuary 9, 2012 - 2:05 amfabulous post… thanks for sharing…Replymomto8January 9, 2012 - 3:42 ami learn somthing new everyday!  Thanks!ReplyChristy GeraldJanuary 8, 2012 - 10:25 pmVery flavorful and useful home-made curry powder Dear.Luv it!ReplyAmyJanuary 8, 2012 - 10:57 pmthanks a lot for all your nice comments..Thanks Archana for the comment,I havent write it clearly & corrected it now.It is around 6 nos. cardomoms (1 tsp of cardomom cloves),after that remove the skin & use the seeds.ReplyBlackswanJanuary 9, 2012 - 10:25 amAwesome! I always buy my curry powder from Indian stalls & haven’t tried making them at home. Cool!ReplyDeekshaJanuary 9, 2012 - 3:41 amNice flavors. Thanks for sharing this.ReplycookingvarietiesJanuary 9, 2012 - 5:08 amhi amy, thanks so much for sharing this recipe. i have always wanted to learn how to make my own curry powder..bookmarked. have a nice day.Replyh. raeJanuary 10, 2012 - 7:09 pmFabulous!  And probably so good!   I would love for you to link up with my party .Have a great day!ReplyJamieJanuary 10, 2012 - 9:13 pmI love how your spices are organized in those colorful bowls!  Thanks so much for joining Make Yourself Monday!ReplyClairejustineJanuary 11, 2012 - 6:31 pmLook great,Thank you for joining us at Creative Mondays 🙂ReplyBecolorfulJanuary 15, 2012 - 5:05 amA lot of work but I am sure it is well worth the effort. So glad you shared this on Motivated Monday at BeColorfulPamReplyChayaJanuary 15, 2012 - 7:11 amI am planning to make a bunch of seasoning but I have not moved on it yer.  Maybe, reading this, will help me move along.  I think, it is a wonderful idea.Thanks for sharing with My Meatless Mondays.ReplychuffaJuly 11, 2012 - 7:46 amMade this with my mortar and pestle.  Hard work, but results were fine.  Tried it with the curry recipe and it was superb.  Many thanksReplyචිත්‍රානන්දJanuary 30, 2020 - 8:33 pmGood attemptReplyAmila Gamage WickramarachchiFebruary 5, 2020 - 7:58 pmThanks..ReplyLeave a CommentCancel ReplyRecipe RatingRecipe Rating","Blogging Tips, Food & Travel, Health & Fitness, Reviews, Vegetables and Pulses",https://foodcnr.com/recipe-for-sri-lankan-raw-curry-powder/,https://foodcnr.com/wp-content/uploads/2012/01/sri-lankan-curry-powder.jpg
Cucumber Curry,,written byAmila Gamage Wickramarachchi,"March 28, 2014",,,,,,1 medium size cucumber2-3 green chili sliced lengthwise1 onion sliced1 sprig curry leaves1inch piece pandan leaf/(rampa)¼ tsp turmeric powder 1 tsp curry powder1 tsp mustard seed1 tsp fenugreek seedsPiece of cinnamonSalt to taste1/2 cup thick coconut milk1 cup thin coconut milk2-3 cloves garlic3 tbspn grated fresh coconut½ tsp pepper powder,"Peel cucumber, remove the seeds & cut into pieces.(about 1 inch); Add all the spices together with green chili, onion,rampa & curry leaves.; Mix all & add thin coconut milk & allow to cook in medium flame.; Meanwhile grind garlic, fresh grated coconut & pepper together into a paste.; Once cucumber is cooked add thick coconut milk. Stir well.; Adjust salt to taste.; Then add grinded coconut, garlic & pepper paste on to it & mix well. This paste will make the gravy thicker.; Simmer for few seconds & remove from the flame.; Linked withVeggie/Fruit a Month-CucumberstartedBy Priya","Blogging Tips, Food & Travel, Health & Fitness, Reviews, Vegetables and Pulses",https://foodcnr.com/cucumber-curry/,https://foodcnr.com/wp-content/uploads/2012/01/cucumber-curry1.jpg
Kokis (Rosette Cookies/Rice Cookies),"Kokis (Rosette Cookies/Rice Cookies),Buy Kokis achchu,Sri Lankan Kokis recipe,Sri Lankan traditional recipes,Awurudu recipes",written byAmila Gamage Wickramarachchi,"November 7, 2019",,,,,,(Yield about 45 Kokis)1 cup raw rice flour¼ cup all purpose flour1 cup thick coconut milkPinch of saltPinch of turmeric powderOil to deep fryEgg (optional),"Sieve rice flour & all purpose flour together. Add salt & turmeric powder to it.; Add thick coconut milk, & make a thick batter.; Add egg as it will help to remove kokis easily from the mould. (Optional); Heat oil in a deep pan.(Thachchi).; Dip the mould for about 1 minute in hot oil.; Then dip the mould into the batter until ¾ of mould is covered from the batter & dip it in oil.; For my luck, Kokis was removed when I dipped in oil, anyway keep a skewer or chopstick to remove Kokis from the mould if need.(If you noticed,I have used a very less amount of oil to fry my 1st Kokis,Because I had a doubt & didn’t want to waste oil 🙂 ); Fry Kokis until golden brown & remove from oil & allow draining oil.; From 2ndKokis onward, do not dip the mould more time in hot oil. Just dip in oil & dip in batter. Batter will stick with the mould.; Finally Kokis is ready to serve. Store them in air tight bottles/containers to keep the crispiness.; Kokis were soft & tastier. I guess it is because of adding some all purpose flour to the mix. In Sri Lankan recipe; kokis is cooked using only Rice flour. I made this variation to the recipe according to Rice cookies/Rosette cookies recipes from other countries.; If you are in abroad and looking for a kokis mould ,try thisRosette Iron set.; KokisSri Lankan New Year RecipesSri lankan traditional sweets","Blogging Tips, Food & Travel, Health & Fitness, Reviews, Appetizers and Snacks",https://foodcnr.com/kokis-rosette-cookiesrice-cookies/,https://foodcnr.com/wp-content/uploads/2011/12/Sri-Lankan-kokis.jpg
Potato curry,,written byAmila Gamage Wickramarachchi,"August 29, 2011",,,,,4,(3-4 servings)2 medium sized potato1 tomato sliced1 onion sliced1 tsp chili powder1 tbs raw curry powder¼ tsp turmeric powder1 tsp mustard seeds1 tsp fenugreek seedsPiece of cinnamon stickCurry leavesPiece of a pandan leaf (rampe)Oil Thick coconut milk ½ cupSalt to taste,"First boil potatoes.Peel them & cut into pieces.; Then mix all spice powders with potato & keep aside.; Heat about 2-3 tbspn oil in a pan.; When it is hot, add mustard seeds.; When it is pop out, add onion.; Once onions are tender, add the potato mix & mix well.; Then add tomato & curry leaves/rampe. Mix well.; Cover & cook for few minutes.; When all tomato pieces have become soft & look as a sauce, add thick coconut milk.; Adjust salt to taste. Allow for simmer few minutes in low flame.; If you want more gravy, add some water or if you do not like, make the gravy to dry.","Blogging Tips, Food & Travel, Health & Fitness, Reviews, Vegetables and Pulses",https://foodcnr.com/potato-curry/,https://foodcnr.com/wp-content/uploads/2011/12/potato-curry.jpg
Sri Lankan Pittu Recipe,Pittu is a Sri Lankan traditional food which we eat as breakfast or dinner. It is easy to prepare.,written byAmila Gamage Wickramarachchi,"April 21, 2016",,,,,2-3,(3 pittu / 2-3 servings) 1 cup rice flour (very fine rice flour is not suitable) 1 cup fresh grated coconut 1/2 tspn salt   water as requiredSpecial Utensil:Pittu Bamboo Steamer,"First roast rice flour slightly.; Then mix flour & grated coconut together in a bowl.; Then slowly sprinkle water time to time and mix all together using fingers. Continue this until it resembles as small crumbs.If you try to squeeze some of the mix,if it remain without breaking; that shows water is enough for the mix.; Meanwhile boil water in pittu mould/steamer.; Fill the mix into the mould.; Steam for about 15 minutes. Once the pittu is done, we can see steam going out through the holes on top of bamboo.; Carefully remove the cooked pittu to a plate.; Continue same with remaining mixture.; Serve hot with some curry or chili paste (lunu miris) & coconut milk.; Tip: insert a small piece of pandan leaf/rampa in to the bamboo after filling the mix & then steam. It will give a good aroma.To purchase pittu maker or instant puttu,","Blogging Tips, Food & Travel, Health & Fitness, Reviews, Sri Lankan Breakfast/Dinner",https://foodcnr.com/sri-lankan-pittu/,https://foodcnr.com/wp-content/uploads/2011/12/pittu.jpg
Lawariya (Stuffed String Hoppers from Sri Lanka),,written byAmila Gamage Wickramarachchi,"July 26, 2013",,,,,,"( for 4 nos Lawariya)½ cups Roasted rice flour (String hoppers flour)½ cup fresh grated coconut3-4 tbspn sugar (jaggery is more better, but I used some brown sugar)Boiling water (after the steam goes away)Special UtensilString hopper mould",First heat a pan. When it is hot add sugar & coconut together & make it a fine mix. Adjust sugar according to your taste.; Roast the flour well and sieve it into a bowl. Add a little salt to flour.(or use some instant Indi appa flour which you can by from a stall); Then slowly add enough boiling water (but after the steam go out) to make a soft but not sticky dough.; Fill string-hopper mould with dough.; Squeeze the dough on to a polythene wrap as shown below in round shape. But bit bigger than the normal size of string-hoppers.; Put a scoop of prepared coconut mix on it.; Wrap it as shown below.; Then steam until it cooks well. (About 5-7 minutes).; Remove from the steamer.; Sending to the event‘Flavours of Sri Lanka’started byNayna.Sending to Event-Desserts with Coconutstarted @“Cook.Eat.Delicious-Desserts!”Check following desserts with coconut which is sending  to above event.Coconut Toffee,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Sweets",https://foodcnr.com/lawariya-stuffed-string-hoppers-from-sri-lanka/,https://foodcnr.com/wp-content/uploads/2011/12/lawariya.jpg
Sri Lankan  Cashew and Green Peas Curry,,written byAmila Gamage Wickramarachchi,"October 13, 2011",,,,,3-4,(for 3-4 servings)Cashew 1 cup (soaked for about 1 hr)Green peas ½ cup (soaked for few hours)1 green chili sliced lengthwise1 onion sliced1 sprig curry leaves1inch piece pandan leaf/(rampa)1 tsp chili powder¼ tsp turmeric powder 1 tsp curry powder1 tsp mustard seed1 tsp fenugreek seedsPiece of cinnamonSalt to taste1-2 tbspn cooking oil1 cup thick coconut milk,"For the recipe we need soaked cashew & green peas.; Tip: add about ½ tsp baking powder to the water when soaking. Cashew, peas will be softer.; After soaking, wash cashew & peas & keep aside.; Heat oil in a pan.; Once it is hot,add mustard seeds.; When it is pop up,add onion & curry leaves. Sauté for few seconds until onion become tender.; Then add cashew & green peas together with other spices.; Add about 1 cup water & allow cooking. Add some water if required.; Once it is cooked add thick coconut milk. Stir well.Allow to simmer.; Adjust salt to taste.; Off the flame once coconut milk start to boil.; Serve with rice & other curries.; Sharing with following events,; Flavours of Sri Lanka; Cooking with seeds-Peas; What’s Cooking Wednesday","Blogging Tips, Food & Travel, Health & Fitness, Reviews, Vegetables and Pulses",https://foodcnr.com/sri-lankan-cashew-and-green-peas-curry/,https://foodcnr.com/wp-content/uploads/2011/12/cashew-and-green-peas-curry.jpg
Sri Lankan Grated Carrot Salad with Lettuce & Tomatoes,,written byAmila Gamage Wickramarachchi,"February 7, 2013",,,,,3,(For 2-3 servings)For the salad1 large size carrot1-2 green chilies sliced1 onion slicedSalt & pepper according to tasteJuice of a half lime or according to taste½ cup of fresh grated coconut.For GarnishingLettuceFew cherry tomatoes (can use tomato slices instead)Few grapes,"Wash, peel & grate carrot.; It is better to mix the salad just before the meal.; Add green chilies, sliced onion, salt, pepper & grated coconut to it.; Add the lime juice & mix well.; Check for salt & pepper & adjust if required.; Now the basic carrot salad is ready to serve.How to make carrot sambal; As this is Christmas season, I thought of garnishing it with Christmas theme. I used a leaf of lettuce as a Christmas tree on the middle of the dish.; Then decorated with cherry tomatoes & grapes.; Oops this was a quick dish during last weekend. Do you see the Christmas tree? 🙂; Anyway this is a suitable dish for any festive Sri Lankan lunch or when few guests visit home. (With other dishes); So I am going to share this with few ongoing events.Flavours of Sri Lanka originated @Simply FoodLets cook for Christmas- Red & GreenChristmas DelicacyJingle all the way","Blogging Tips, Food & Travel, Health & Fitness, Reviews, Salad Recipes",https://foodcnr.com/sri-lankan-grated-carrot-salad-with-lettuce-tomatoes/,https://foodcnr.com/wp-content/uploads/2011/12/grated-carrot-salad.jpg
Split Mung Beans Curry/stew,,written byAmila Gamage Wickramarachchi,"November 21, 2012",,,,,,Split mung beans 1 cup1 onion sliced1 tsp red chili powder1 tsp curry powder½ tsp fenugreek seed¼ tsp turmeric powder1 sprig curry leavesSalt to taste1 cup of thick coconut milk,"Before cooking, heat a pan & roast dry split beans. Then add it into water & allow to soak for about 1 hr.; After soaking, wash split bean & drain from water. Add to the cooking pot.; Mix all ingredients above other than coconut milk.; Add about a cup of water & allow cooking. Add some more water if needed.; Once the split bean is cooked, add thick coconut milk.; Once coconut milk starts to boil, remove from the flame.; Serve with rice & other curries.; CurryMung BeansMung PiyaliSplit Mung Beans","Blogging Tips, Food & Travel, Health & Fitness, Reviews, Vegetables and Pulses",https://foodcnr.com/split-mung-beans-currystew/,https://foodcnr.com/wp-content/uploads/2011/11/split-bean-curry.jpg
Ash Plantain Fry : Easy Sri Lankan Banana Recipe,This Sri Lankan Ash Plantain Fry is a delicious recipe to add as a side for your rice and curry meal.It is also a side for lampraise or lump rise.,written byAmila Gamage Wickramarachchi,"September 14, 2011",,,,,,Few ash PlantainSaltTurmeric powder 1 tspnOil to fry,"Peel the ash plantain & slice it.; Mix with turmeric powder & salt.; Deep fry until golden brown.; This is a so easy simple recipe & is one of must have dishes in Sri Lankan tasty dish,Lampraise.; Other Banana Recipes:; Raw banana mallum","Blogging Tips, Food & Travel, Health & Fitness, Reviews, Appetizers and Snacks",https://foodcnr.com/ash-plantain-fry/,https://foodcnr.com/wp-content/uploads/2011/11/ashplantainfry.jpg
Sri Lankan Pol Roti (Coconut Roti/Sri Lankan Flat Bread),"Sri Lankan Pol Roti, coconut roti is a delicasy from Sri Lanka and it is a flatbread, serve with katta sambal,lunu miris or chili paste",written byAmila Gamage Wickramarachchi,"July 22, 2013",,,,,,(4 nos) 2 cups all purpose flour1 cup fresh grated coconut1 onion sliced1-2 green chili sliced1 sprig of curry leaves sliced2 tbspn butterSalt to taste (about ½ tspn)Water (about ½ cup),"Slice onion, green chili & curry leaf.; In a bowl, mix onion, green chilly, curry leaf with flour, butter & grated coconut.; Add some salt too; After mixing the ingredients, gradually add water & make this into a dough.; Make small balls from the dough.; Spread some flour on a chopping board or a plate, and flatten this small ball of dough to a round flat shape (Roti shape).You can use a cutter if you want it in a nice round shape.; Heat a flat pan.; Then place this flatten roti on it.; Cook it for few minutes turning both sides until both sides get slightly roasted.; No need of adding oil to the pan as we have mixed butter to the dough.; Sri Lankan Pol Roti is ready to serve once the both sides get slightly roasted & brown.; Continue the same procedure with remaining dough.; Serve with chili paste (Sri Lankan Lunu Miris) or any spicy curry.; Enjoy!!If you tried this Sri Lankan Pol Roti recipe,don’t forget to share a comment below.If you like to find out more delicious roti recipes or flatbreads,read this post :Best roti recipes","Blogging Tips, Food & Travel, Health & Fitness, Reviews, Bread,Bun,Pizza and Baking recipes",https://foodcnr.com/sri-lankan-pol-roti-coconut-rotisri-lankan-flat-bread/,https://foodcnr.com/wp-content/uploads/2011/10/srilankan-roti.jpg
Wambatu Curry/stew (Brinjal Curry/stew),,written byAmila Gamage Wickramarachchi,"November 5, 2012",,,,,2,(2 servings)1 large brinjal 1 onion sliced1 tsp chili powder1 tbs curry powder¼ tsp turmeric powder1 tsp mustard seeds1 tsp fenugreek seedsPiece of cinnamon stickCurry leavesPiece of a pandan leaf (rampe) (optional)1 cardomom2 cloves1 tbspn Oil Thick coconut milk ½ cupSalt to taste½ cup water1 tsp ginger garlic paste,"Ingredients (2 servings); 1 tsp chili powder; 1 tbs curry powder; ¼ tsp turmeric powder; 1 tsp mustard seeds; 1 tsp fenugreek seeds; Piece of cinnamon stick; Piece of a pandan leaf (rampe) (optional); Thick coconut milk ½ cup; 1 tsp ginger garlic paste; Wash & slice brinjal length wise.; Mix all powdered ingredients above with brinjal & keep aside.; Heat about 1-2 tbspn oil in a pan.; When it is hot, add mustard seeds.; When it is pop out, add cardamom, cloves,ginger garlic paste & fenugreek seeds.; Once onions are tender, add brinjal mix & curry leaves/rampe. Mix well.; Cover & cook for about 1 minute.; Then add about ¼ cup of water, cover & cook brinjal.; Once it is cooked add coconut milk & mix.; Adjust salt to taste.; If you want more gravy, add some water .But this is tasty as a dry stew.; Enjoy with rice & other curries.; Good to pack with meal too.; Sharing with the event –Healthy Lunchbox Ideas guest hosting by Priya, started byKalyani @Sizzling Tastebuds","Blogging Tips, Food & Travel, Health & Fitness, Reviews, Vegetables and Pulses",https://foodcnr.com/wambatu-currystew-brinjal-currystew/,https://foodcnr.com/wp-content/uploads/2011/10/brinjal-curry.jpg
Milk Rice (Kiribath),Kiribath (milk rice) - is a ceremonial food and included in all special occasion menus in Sri Lanka.Rice is cooked in thick coconut milk & served as pieces.,written byAmila Gamage Wickramarachchi,"September 17, 2011",,,,,4,(4 servings)4 cups of raw white rice Thick coconut milk of a coconut  Salt to taste.,"Milk Rice (Kiribath); Anyway as this is our ceremonial dish,we cook this in any of special happy event.We cook this from a Birthday to a wedding,or even in the first day of an exam.Due to its ceremonial value,I thought of adding it a different look.; This is experimenting an idea of try it with a cookie cutter. But it was nice. I guess this is nice for a wedding than the traditional diagonal shape.; As this is easy to prepare, I cook this dish as our breakfast during most of the weekends.Last weekend I could try it with my idea using some cookie cutters.; Here is the recipe; Ingredients (4 servings); 4 cups of raw white riceThick coconut milk of a coconutSalt to taste.; Wash rice and add to a rice cooker or a cooking pot.Add correct normal amount of water to boil rice, (I use 1.5 cups water to 1 cup of rice to cook in rice cooker) but again add 1 cup of water more. (rice should be bit sticky when cooked); Until the rice is cooking, prepare the coconut milk mixture.For the thick coconut milk, add salt. Stir well. Taste for the salt.; When the rice is done add coconut milk and stir well; Add more salt if required.(but be careful when adding salt); After adding coconut milk, cook again for a few more minutes until the coconut milk is absorbed.; After the rice is cooked, flatten & press  in a plate; Cut in to pieces.In Sri Lanka we use a piece of clean banana leaf to make the rice flatten; Serve withChili Paste (lunu Miris)or a spicy curry.; Here I used cookie cutters to make the shape.; This rice is of milkish taste.Therefore it can be eaten alone or also we eat with some traditional sweets too.Banana is the fruit always in a Sri Lankan festive table together with this Milk rice dish.","Blogging Tips, Food & Travel, Health & Fitness, Reviews, Rice Recipes",https://foodcnr.com/milk-rice-kiribath/,https://foodcnr.com/wp-content/uploads/2011/10/kiri-bath.jpg
Fried Coconut Sambola (Fried Pol sambola),,written byAmila Gamage Wickramarachchi,"January 29, 2018",,,,,,1 cup grated coconut 5-6 small red onion1 tbs Chilly pieces or 2-3 dried chilly 1 tsp saltJuice of a limeFor the seasoning1 tsp mustard seeds1 sprig curry leaf½ onion sliced1 dry red chili crushed into pieces1 tbspn oil,"Grind all ingredients except lime  to a fine paste with a mortar and pestle or use a grinder.Then add lime juice & mix well.Taste for salt.Now coconut sambol is ready to serve if we like to eat it fresh. (here is the recipe for freshPol Sambola)Here we are going to season it.Heat 1tbspn oil in a pan.Once it starts splutter, add sliced onion, curry leaves & chili pieces.Sauté for about 1 minute.Then add the grinded coconut mix aboveMix well.Let it simmer few minutes in low flame.Remove from the flame & serve.Matching well withstring hoppers.(Indi appa); Sharing with the eventVeggie/Fruit a month -Coconut","Blogging Tips, Food & Travel, Health & Fitness, Reviews, Vegetables and Pulses",https://foodcnr.com/fried-coconut-sambola-fried-pol-sambola/,https://foodcnr.com/wp-content/uploads/2011/10/pol-sambola.jpg
Pol Mallun(Coconut Mallun / coconut chutney),,written byAmila Gamage Wickramarachchi,"July 14, 2014",,,,,4,(3-4 servings)2 cups grated fresh coconut1 Onion sliced1-2 fresh green chili sliced1/2 tspn  Turmeric Powder1 inch piece of cinnamon stick1 sprig Curry leaf 1/4 tspn Fenugreek Seedjuice of1 small lime1 piece Goraka or instead use 1-2 tspn of Tamarind pasteSalt to taste,"Mix all ingredients together. If possible mix with hand, so that all the spice taste will be absorbed by grated coconut; Add about 3-4 tbspn water; Place all the mix in a pan & cook until onions are soft. But you need to stir it time to time.; Remove from the flame; (Hint: It is tasty if you add 1 tbspn of some maldive fish or pieces of dried fish )We prepare this dish mostly withString hoppers (Indi appa)Sharing with the eventVeggie/Fruit a month -Coconut","Blogging Tips, Food & Travel, Health & Fitness, Reviews, Vegetables and Pulses",https://foodcnr.com/pol-malluncoconut-mallun-coconut-chutney/,https://foodcnr.com/wp-content/uploads/2011/10/pol-mallun.jpg
Tofu as a Curry/Stew,,written byAmila Gamage Wickramarachchi,"October 5, 2011",,,,,,1 standard size Tofu package1 tomato sliced1 onion sliced1 tsp chili powder1 tbs curry powder¼ tsp turmeric powder1 tsp mustard seeds1 tsp fenugreek seedsPiece of cinnamon stickCurry leavesPiece of a pandan leaf (rampe) (optional)OilThick coconut milk ½ cupSalt to taste,"Remove water from tofu & cover with a tissue to absorb any other water; Then cut tofu into small cubes.; Heat oil in a pan & deep fry tofu, but don’t fry more. Just fry until all the faces become slightly golden. Drain & keep it aside.; Heat about 2-3 tbspn oil in a pan.; When it is hot, add mustard seeds.; When it is pop out, add onion.; Once onions are tender, add tomato & curry leaves/rampe. Mix well.; Add all spices to it.; Cover & cook for few minutes.; When all tomato pieces have become soft, add the fried tofu.; Slowly mix without breaking it.; Add coconut milk & mix.; Adjust salt to taste.; If you want more gravy, add some water or if you do not like, make the gravy to dry.","Blogging Tips, Food & Travel, Health & Fitness, Reviews, Vegetables and Pulses",https://foodcnr.com/tofu-as-a-currystew/,https://foodcnr.com/wp-content/uploads/2011/10/tofucurryrecipe.jpg
